Link	New name	Change	Who Number	Last name	Prop Lists	Rec Lists	Locator name	French	Spanish	Russian	Arabic	Chinese	Phonetic	Molecular formula	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=941	pentapiperide		941	pentapiperide	10	4	pentapiperide [INN]	pentapipéride	pentapiperida	пентапиперид	خماسي بيبيريد	戊哌立特	pentapiperide	C18H27NO2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=942	metazocine		942	metazocine	9	18	metazocine [INN]	métazocine	metazocina	метазоцин	ميتازوسين  	美他佐辛	metazocine	C15H21NO	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=943	chymotrypsin		943	chymotrypsin	10	4	chymotrypsin [INN]	chymotrypsine	quimotripsina	химотрипсин	شيموتريبسين	糜蛋白酶	chimotripsin	Empty	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=944	benzthiazide		944	benzthiazide	10	4	benzthiazide [INN]	benzthiazide	benztiazida	бензтиазид	بنزثيازيد	苄噻嗪	benztiazide	C15H14ClN3O4S3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=945	hydrargaphen		945	hydrargaphen	10	4	hydrargaphen [INN]	hydrargaphène	hidrargafeno	гидраргафен	هيدرارغافين	汞加芬	hidrargafen	C33H24Hg2O6S2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=946	fluphenazine		946	fluphenazine	10	4	fluphenazine [INN]	fluphénazine	flufenazina	флуфеназин	فلوفينازين	氟奋乃静	flufenazine	C22H26F3N3OS	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=947	sodium hexacyclonate		947	sodium hexacyclonate	10	4	sodium hexacyclonate [INN]	hexacyclonate de sodium	hexaciclonato de sodio	натрия гексациклонат	هيكساسيكلونات صوديوم	己洛酸钠	hexaciclonate	C9H15NaO3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=948	phenampromide		948	phenampromide	10	4	phenampromide [INN]	phénampromide	fenampromida	фенампромид	فينامبروميد	非那丙胺	fenampromide	C17H26N2O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=949	dimeprozan		949	dimeprozan	10	4	dimeprozan [INN]	diméprozan	dimeprozán	димепрозан	ديميبروزان  	地美丙蒽	dimeprozan	C19H21NO2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=950	diampromide		950	diampromide	10	4	diampromide [INN]	diampromide	diampromida	диампромид	ديامبروميد	地恩丙胺	diampromide	C21H28N2O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=951	butadiazamide		951	butadiazamide	10	4	butadiazamide [INN]	butadiazamide	butadiazamida	бутадиазамид	بوتاديازاميد	布他酰胺	butadiazamide	C12H14ClN3O2S2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=953	allylestrenol		953	allylestrenol	10	4	allylestrenol [INN]	allylestrénol	alilestrenol	аллилэстренол	أليلإسترينول	烯丙雌醇	allilestrenol	C21H32O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=954	piminodine		954	piminodine	9	4	piminodine [INN]	piminodine	piminodina	пиминодин	بيمينودين	匹米诺定	piminodine	C23H30N2O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=955	dexchlorpheniramine		955	dexchlorpheniramine	10	4	dexchlorpheniramine [INN]	dexchlorphéniramine	dexclorfeniramina	дексхлорфенирамин	ديكسكلورفينيرامين	右氯苯那敏	dexchlorfeniramine	C16H19ClN2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=956	hydroxystenozole		956	hydroxystenozole	10	4	hydroxystenozole [INN]	hydroxysténozole	hidroxistenozol	гидроксистенозол	هيدروكسيستينوزول  	羟雄唑	hidroxistenozole	C21H30N2O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=957	trimethobenzamide		957	trimethobenzamide	10	4	trimethobenzamide [INN]	triméthobenzamide	trimetobenzamida	триметобензамид	ثلاثي ميثوبينزاميد	曲美苄胺	trimetobenzamide	C21H28N2O5	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=958	stanozolol		958	stanozolol	18	8	stanozolol [INN]	stanozolol	estanozolol	станозолол	ستانوزولول	司坦唑醇	stanozolol	C21H32N2O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=959	fibrinolysin (human)		959	fibrinolysin (human)	10	40	fibrinolysin (human) [INN]	fibrinolysine (humaine)	fibrinolisina (humana)	фибринолизин (человека)	فيبرينوليزين بشرية		fibrinolisin	Empty	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=961	sulfasomizole		961	sulfasomizole	10	4	sulfasomizole [INN]	sulfasomizol	sulfasomizol	сульфасомизол	سولفاسوميزول	磺胺异噻唑	sulfasomizole	C10H11N3O2S2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=962	chlorthenoxazine		962	chlorthenoxazine	10	4	chlorthenoxazine [INN]	chlorthénoxazine	clortenoxazina	хлортеноксазин	كلورثينوكسازين	氯西诺嗪	chlortenoxazine	C10H10ClNO2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=965	metformin		965	metformin	21, 103	40, 65	metformin [INN]	metformine	metformina	метформин	ميتفورمين	二甲双胍	metformin	C4H11N5	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=966	methaqualone		966	methaqualone	10	4	methaqualone [INN]	méthaqualone	metacualona	метаквалон	ميثاكوالون	甲喹酮	metaqalone	C16H14N2O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=967	propyl docetrizoate		967	propyl docetrizoate	10	4	propyl docetrizoate [INN]	docétrizoate de propyle	docetrizoato de propilo	пропил доцетризоат	دوسيتريزوات بروبيل 	碘泛影丙酯	propil docetrizoate	C14H14I3NO4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=968	guaifenesin		968	guaifenesin	25	11	guaifenesin [INN]	guaïfénésine	guaifenesina	гвайфенезин	غوائيفينيسين	愈创甘油醚	guaifenesin	C10H14O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=969	proxyphylline		969	proxyphylline	10	9	proxyphylline [INN]	proxyphylline	proxifilina	проксифиллин	بروكسيفيلين	丙羟茶碱	proxifilline	C10H14N4O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=970	dydrogesterone		970	dydrogesterone	12	5	dydrogesterone [INN]	dydrogestérone	didrogesterona	дидрогестерон	ديدروجيستيرون        	地屈孕酮	didrogesterone	C21H28O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=971	aldesulfone sodium		971	aldesulfone sodium	1	1	aldesulfone sodium [INN]	aldésulfone sodique	aldesulfona de sodio	алдесульфон натрия	ألديسولفون صوديوم	阿地砜钠	aldesulfone	C14H14N2Na2O6S3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=972	levophenacylmorphan		972	levophenacylmorphan	9	4	levophenacylmorphan [INN]	lévophénacylmorphane	levofenacilmorfano	левофенацилморфан	ليفوفيناسيلمورفان	左芬啡烷	levofenacilmorfan	C24H27NO2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=973	mephenoxalone		973	mephenoxalone	10	4	mephenoxalone [INN]	méphénoxalone	mefenoxalona	мефеноксалон	ميفينوكسالون	美芬诺酮	mefenoxalone	C11H13NO4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=974	amfepramone		974	amfepramone	13		amfepramone [INN]	amfépramone	anfepramona	амфепрамон	أمفيبرامون	安非拉酮	amfepramone	C13H19NO	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=975	procaine		975	procaine	10	6	procaine [INN]	procaïne	procaína	прокаин	بروكائين	普鲁卡因	procaine	C13H20N2O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=976	amitriptyline		976	amitriptyline	11	5	amitriptyline [INN]	amitriptyline	amitriptilina	амитриптилин	أميتريبتيلين	阿米替林	amitriptiline	C20H23N	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=977	chloramphenicol		977	chloramphenicol	1	1	chloramphenicol [INN]	chloramphénicol	cloranfenicol	хлорамфеникол	كلورامفينيكول	氯霉素	chloramfenicol	C11H12Cl2N2O5	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=978	benzfetamine		978	benzfetamine	55	26	benzfetamine [INN]	benzfétamine	benzfetamina	бензфетамин	بنزفيتامين	苄非他明	benzfetamine	C17H21N	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=979	allocupreide sodium		979	allocupreide sodium	1	1	allocupreide sodium [INN]	allocupréide sodique	alocupreida de sodio	аллокупреид натрия	ألوكوبرييد صوديوم	阿洛酮钠	allocupreide	C11H10CuN2NaO2S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=980	pyrophendane		980	pyrophendane	11	5	pyrophendane [INN]	pyrophendane	pirofendano	пирофендан	بيروفيندان	吡咯芬登	pirofendane	C21H25N	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=981	pheniprazine		981	pheniprazine	11		pheniprazine [INN]	phéniprazine	feniprazina	фенипразин	فينيبرازين	苯异丙肼	feniprazine	C9H14N2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=982	phendimetrazine		982	phendimetrazine	11	18	phendimetrazine [INN]	phendimétrazine	fendimetrazina	фендиметразин	فينديميترازين	苯甲曲秦	fendimetrazine	C12H17NO	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=983	metandienone		983	metandienone	12		metandienone [INN]	métandiénone	metandienona	метандиенон	ميتانديينون	美雄酮	metandienone	C20H28O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=984	benziodarone		984	benziodarone	11	5	benziodarone [INN]	benziodarone	benciodarona	бензйодарон	بنزيودارون	苯碘达隆	benziodarone	C17H12I2O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=985	dextriferron		985	dextriferron	17	7	dextriferron [INN]	dextriferron	dextriferrón	декстриферрон	ديكستريفيرون	糊精铁	dextriferron	Empty	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=986	tranylcypromine		986	tranylcypromine	11	5	tranylcypromine [INN]	tranylcypromine	tranilcipromina	транилципромин	ترانيلسيبرومين	反苯环丙胺	tranilcipromine	C9H11N	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=987	spironolactone		987	spironolactone	11	5	spironolactone [INN]	spironolactone	espironolactona	спиронолактон	سبيرونولاكتون	螺内酯	spironolactone	C24H32O4S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=988	mepivacaine		988	mepivacaine	11	5	mepivacaine [INN]	mépivacaïne	mepivacaína	мепивакаин	ميبيفاكائين	甲哌卡因	mepivacaine	C15H22N2O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=989	diisopromine		989	diisopromine	11	5	diisopromine [INN]	diisopromine	diisopromina	диизопромин	ديإيزوبرومين        	地索普明	diisopromine	C21H29N	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=990	trichlormethine		990	trichlormethine	11	5	trichlormethine [INN]	trichlorméthine	triclormetina	трихлорметин	ثلاثي كلورميثين	三氯氮芥	trichlormetine	C6H12Cl3N	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=991	salazosulfadimidine		991	salazosulfadimidine	11	8	salazosulfadimidine [INN]	salazosulfadimidine	salazosulfadimidina	салазосульфадимидин	سالازوسولفاديميدين  	柳氮磺嘧啶	salazosulfadimidine	C19H17N5O5S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=992	disulfamide		992	disulfamide	11		disulfamide [INN]	disulfamide	disulfamida	дисульфамид	ديسولفاميد	二磺法胺	disulfamide	C7H9ClN2O4S2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=993	allomethadione		993	allomethadione	1	1	allomethadione [INN]	allométhadione	alometadiona	аллометадион	ألوميثاديون	阿洛双酮	allometadione	C7H9NO3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=994	bendroflumethiazide		994	bendroflumethiazide	11	5	bendroflumethiazide [INN]	bendrofluméthiazide	bendroflumetiazida	бендрофлуметиазид	بيندروفلوميثيازيد	苄氟噻嗪	bendroflumetiazide	C15H14F3N3O4S2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=995	bamethan		995	bamethan	11	10	bamethan [INN]	baméthan	bametán	баметан	باميثان	巴美生	bametan	C12H19NO2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=996	isosorbide dinitrate		996	isosorbide dinitrate	11	5	isosorbide dinitrate [INN]	dinitrate d'isosorbide	dinitrato de isosorbida	изосорбида динитрат	ثنائي نترات الإيزوسوربيد	硝酸异山梨酯	isosorbide dinitrate	C6H8N2O8	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=997	methiomeprazine		997	methiomeprazine	11		methiomeprazine [INN]	méthioméprazine	metiomeprazina	метиомепразин	ميثيوميبرازين  	甲硫美嗪	metiomeprazine	C19H24N2S2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=998	quinethazone		998	quinethazone	11	5	quinethazone [INN]	quinéthazone	quinetazona	хинетазон	كينيثازون	喹乙宗	qinetazone	C10H12ClN3O3S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=999	cetohexazine		999	cetohexazine	11	5	cetohexazine [INN]	cétohexazine	cetohexazina	цетогексазин	سيتوهيكسازين	西托沙嗪	cetohexazine	C6H8N2O	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1000	methysergide		1000	methysergide	11	5	methysergide [INN]	méthysergide	metisergida	метизергид	ميثيسيرجيد  	美西麦角	metisergide	C21H27N3O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1001	iminophenimide		1001	iminophenimide	11	5	iminophenimide [INN]	iminophénimide	iminofenimida	иминофенимид	إيمينوفينيميد	伊苯亚胺	iminofenimide	C12H14N2O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1002	nifuroxime		1002	nifuroxime	11	5	nifuroxime [INN]	nifuroxime	nifuroxima	нифуроксим	نيفوروكسيم	硝呋醛肟	nifuroxime	C5H4N2O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1004	thiofuradene		1004	thiofuradene	11	5	thiofuradene [INN]	thiofuradène	tiofuradeno	тиофураден	ثيوفورادان	硫夫拉定	tiofuradene	C8H8N4O3S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1005	colestyramine		1005	colestyramine	52	25	colestyramine [INN]	colestyramine	colestiramina	колестирамин	كوليستيرامين	考来烯胺	colestiramine	Empty	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1007	methastyridone		1007	methastyridone	11	5	methastyridone [INN]	méthastyridone	metastiridona	метастиридон	ميثاستيريدون	美沙烯酮	metastiridone	C13H15NO2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1008	detrothyronine		1008	detrothyronine	11	5	detrothyronine [INN]	détrothyronine	detrotironina	детротиронин	ديتروثيرونين	右甲状宁	detrotironine	C15H12I3NO4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1009	xenthiorate		1009	xenthiorate	11	5	xenthiorate [INN]	xenthiorate	xentiorato	ксентиорат	كسينثيورات	珍替奥酯	xentiorate	C22H29NOS	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1010	triparanol		1010	triparanol	11	5	triparanol [INN]	triparanol	triparanol	трипаранол	ثلاثي بارانول	曲帕拉醇	triparanol	C27H32ClNO2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1011	pheneticillin		1011	pheneticillin	11	5	pheneticillin [INN]	phénéticilline	feneticilina	фенетициллин	فينيتيسيلين	非奈西林	feneticillin	C17H20N2O5S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1012	trichlormethiazide		1012	trichlormethiazide	11	5	trichlormethiazide [INN]	trichlorméthiazide	triclormetiazida	трихлорметиазид	ثلاثي كلورميثيازيد	三氯噻嗪	trichlormetiazide	C8H8Cl3N3O4S2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1013	nealbarbital		1013	nealbarbital	11	5	nealbarbital [INN]	néalbarbital	nealbarbital	неалбарбитал	نيالباربيتال  	尼阿比妥	nealbarbital	C12H18N2O3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1014	piperacetazine		1014	piperacetazine	11	5	piperacetazine [INN]	pipéracétazine	piperacetazina	пиперацетазин	بيبيراسيتازين	哌西他嗪	piperacetazine	C24H30N2O2S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1016	dimefline		1016	dimefline	11	5	dimefline [INN]	diméfline	dimeflina	димефлин	ديميفلين	二甲弗林	dimefline	C20H21NO3	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1017	xenygloxal		1017	xenygloxal	11	5	xenygloxal [INN]	xénygloxal	xenigloxal	ксениглоксал	كسينيغلوكسال	珍尼醛	xenigloxal	C16H10O4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1018	xenyhexenic acid		1018	xenyhexenic acid	11	5	xenyhexenic acid [INN]	acide xényhexénique	ácido xenihexénico	ксенигексеновая кислота	حمض كسينيهيكسينيك	珍尼己酸	xenihexenic xenihexenate	C18H18O2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1019	xenazoic acid		1019	xenazoic acid	11	5	xenazoic acid [INN]	acide xénazoïque	ácido xenazoico	ксеназоевая кислота	حمض كسينازوئيك	珍那佐酸	xenazoic xenazoate	C23H21NO4	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1020	sulfamonomethoxine		1020	sulfamonomethoxine	11	5	sulfamonomethoxine [INN]	sulfamonométhoxine	sulfamonometoxina	сульфамонометоксин	سولفامونوميثوكسين	磺胺间甲氧嘧啶	sulfamonometoxine	C11H12N4O3S	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1021	cinnarizine		1021	cinnarizine	11	5	cinnarizine [INN]	cinnarizine	cinarizina	циннаризин	سيناريزين	桂利嗪	cinnarizine	C26H28N2	
https://mednet-communities.net/inn/db/ViewINN.aspx?i=1022	oxymetholone		1022	oxymetholone	11	5	oxymetholone [INN]	oxymétholone	oximetolona	оксиметолон	أوكسيميثولون	羟甲烯龙	oximetolone	C21H32O3	
